molecule_chembl_id,canonical_smiles,standard_value
CHEMBL88444,CCOC(=O)CN(C(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCCCC1,2.0
CHEMBL91224,O=C(O)CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,5.0
CHEMBL88698,Cn1c(O)nc2nc3ccc(OCCCS(=O)(=O)c4ccccc4)cc3cc21,300.0
CHEMBL88265,O=C(O)CCCCc1ccc2[nH]c3nc(O)nc-3cc2c1,20.0
CHEMBL2112000,Cc1c2ccc(=O)[nH]c2cc[n+]1[O-],3100.0
CHEMBL91634,COC(=O)CCCOc1ccc2nc3nc(O)n(C)c3cc2c1,7000.0
CHEMBL89660,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCOCC1,40.0
CHEMBL144682,CCCc1nccc2nc(O)ccc12,48.0
CHEMBL144713,Nc1ccc(-c2nccc3nc(O)ccc23)cc1,230.0
CHEMBL91527,CN(C(=O)CCCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCCCC1,3.0
CHEMBL93688,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)NC1CCCCCC1,10.0
CHEMBL356143,COc1ccc(-c2nccc3nc(O)ccc23)cc1,3200.0
CHEMBL89876,CC(=O)OCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,30.0
CHEMBL314093,CC(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,80.0
CHEMBL88583,Cc1ccc2[nH]c3nc(O)nc-3cc2c1C,10.0
CHEMBL88136,COC(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,400.0
CHEMBL88955,CN(C(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCCCCC1,30.0
CHEMBL313609,O=C(O)CCCOc1ccc2c(c1)CN1CC(=O)NC1=N2,40.0
CHEMBL144453,Oc1ccc2c(-c3ccc(F)cc3)nccc2n1,940.0
CHEMBL147736,Oc1ccc2c(-c3ccncc3)nccc2n1,2200.0
CHEMBL91340,CN(C(=O)CCCOc1ccc2nc3c(cc2c1)n(C)c(=O)n3C)C1CCCCC1,5000.0
CHEMBL88218,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)NC1CCCCC1,30.0
CHEMBL69139,CN(C(=O)CCCOc1ccc2c(c1)CN1CC(=O)NC1=N2)C1CCCCC1,3.0
CHEMBL160790,O=C1CCc2cc(/C=C/n3ccnc3)ccc2N1,6400.0
CHEMBL91843,COC(=O)CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,30.0
CHEMBL91044,CN(C(=O)CCCCOc1ccc2nc3nc(O)n(C)c3cc2c1)C1CCCCC1,500.0
CHEMBL422303,Oc1ccc2cnccc2n1,18800.0
CHEMBL327580,Cn1c(O)nc2cc3cc(OCCCC(=O)O)ccc3nc21,1000.0
CHEMBL90804,COC(=O)CN(C(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCCCC1,0.5
CHEMBL327374,CC(=O)OCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,100.0
CHEMBL90195,OCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,20.0
CHEMBL88245,O=S(=O)(CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)c1ccccc1,1.0
CHEMBL88877,COC(=O)CCCOc1ccc2nc3c(cc2c1)nc(O)n3C,2000.0
CHEMBL90601,Cn1c(O)nc2nc3ccc(OCCCCC(=O)O)cc3cc21,80.0
CHEMBL314763,OCC(O)COc1ccc2[nH]c3nc(O)nc-3cc2c1,20.0
CHEMBL88707,O=C(CCCCc1ccc2[nH]c3nc(O)nc-3cc2c1)NC1CCCCC1,300.0
CHEMBL328755,OCCCCCc1ccc2[nH]c3nc(O)nc-3cc2c1,100.0
CHEMBL145429,CC(=O)c1nccc2nc(O)ccc12,1420.0
CHEMBL90677,O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)c1ccccc1,2.0
CHEMBL144395,Oc1ccc2c(-c3ccco3)nccc2n1,140.0
CHEMBL12831,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,4700.0
CHEMBL330280,NC(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,8.0
CHEMBL431799,CN(C(=O)CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCCCCC1,0.4
CHEMBL91259,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)NC1CCCC1,20.0
CHEMBL144015,CCc1nccc2nc(O)ccc12,40.0
CHEMBL356549,Oc1ccc2c(-c3cccs3)nccc2n1,140.0
CHEMBL144190,Oc1ccc2c(Br)nccc2n1,170.0
CHEMBL91579,Cn1c(=O)n(C)c2nc3ccc(OCCCC(=O)O)cc3cc21,4000.0
CHEMBL88377,N#CCCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,100.0
CHEMBL144706,Cc1nccc2nc(S)ccc12,960.0
CHEMBL158201,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)ccc2N1,40000.0
CHEMBL88395,COC(=O)CCCCOc1ccc2nc3nc(O)n(C)c3cc2c1,5000.0
CHEMBL91899,CCOCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,50.0
CHEMBL760,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,54.0
CHEMBL112996,COc1cc2c3c(n1)C(c1ccccc1)=NC(NC(=O)c1cccnc1)C(=O)N3CC2,31000.0
CHEMBL90168,CNC(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,7.0
CHEMBL356805,Oc1ccc(-c2nccc3nc(O)ccc23)cc1,600.0
CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,360.0
CHEMBL760,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,82.0
CHEMBL88525,O=C(O)COc1ccc2[nH]c3nc(O)nc-3cc2c1,70.0
CHEMBL88224,OCCCc1ccc2[nH]c3nc(O)nc-3cc2c1,60.0
CHEMBL313282,Cn1c(O)nc2nc3ccc(OCCCC(=O)N4CCCCC4)cc3cc21,2000.0
CHEMBL88108,O=C(O)CN(C(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCCCC1,0.3
CHEMBL90237,CN(C(=O)CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCCCC1,2.0
CHEMBL88835,Oc1nc2cc3cc(OCCCc4nnn[nH]4)ccc3[nH]c-2n1,3.0
CHEMBL109754,COc1cc2c3c(c1)C(c1ccccc1)=NCC(=O)N3CC2,77000.0
CHEMBL144154,Oc1ccc2c(C(Cl)Cl)nccc2n1,160.0
CHEMBL366938,Oc1nnc(C2CCCCC2)c2nc(Br)c(Br)n12,3500.0
CHEMBL366491,CC(=O)Nc1ccc(-c2nnc(O)n3c(Br)c(Br)nc23)cc1,2300.0
CHEMBL440593,CC1CC(O)=NN=C1c1ccc(-n2ccnc2)cc1,260.0
CHEMBL52041,CN1C(=O)CSc2cc(C3=NNC(=O)CC3)ccc21,30000.0
CHEMBL173317,Oc1nnc(-c2ccccc2)c2nc(Br)c(Br)n12,2100.0
CHEMBL170228,CCCCNC(=O)Nc1ccccc1-c1nnc(O)n2c(Br)c(Br)nc12,1000.0
CHEMBL174270,Nc1ccc(-c2nnc(O)n3c(Br)c(Br)nc23)cc1,1500.0
CHEMBL367221,Cn1nc(-c2ccccc2)c2nc(Br)c(Br)n2c1=O,10000.0
CHEMBL426946,CC(=O)Nc1cccc(-c2nnc(O)n3c(Br)c(Br)nc23)c1,4400.0
CHEMBL367927,CCCCS(=O)(=O)Nc1cccc(-c2nnc(O)n3c(Br)c(Br)nc23)c1,290.0
CHEMBL49527,CN1C(=O)C[S+]([O-])c2cc(C3=NNC(=O)CC3)ccc21,45000.0
CHEMBL366999,Sc1nnc(-c2ccccc2)c2nc(Br)c(Br)n12,3900.0
CHEMBL355748,CCCCNC(=O)Nc1ccc(-c2nnc(O)n3c(Br)c(Br)nc23)cc1,4500.0
CHEMBL173510,CCCCS(=O)(=O)Nc1ccc(-c2nnc(O)n3c(Br)c(Br)nc23)cc1,840.0
CHEMBL46765,CC1CC(=O)NN=C1c1ccc2c(c1)OCC(=O)N2,300.0
CHEMBL369172,Oc1nnc(-c2ccccc2)c2ncc(Br)n12,14400.0
CHEMBL28079,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1,133000.0
CHEMBL294914,O=C1CCC(c2ccc3c(c2)SCC(=O)N3)=NN1,7000.0
CHEMBL49533,CC1CC(=O)NN=C1c1ccc2c(c1)[Se]CC(=O)N2,2000.0
CHEMBL299631,CC1CC(=O)NN=C1c1ccc2c(c1)CCC(=O)N2C,100.0
CHEMBL49458,CC1CC(=O)NN=C1c1ccc2c(c1)SCC(=O)N2,100.0
CHEMBL369431,Oc1nnc(-c2ccccc2)c2nc(Br)cn12,10000.0
CHEMBL173275,Oc1nnc(-c2ccccc2)c2nccn12,6400.0
CHEMBL369830,Oc1nnc(-c2ccncc2)c2nc(Br)c(Br)n12,3600.0
CHEMBL170449,Nc1ccccc1-c1nnc(O)n2c(Br)c(Br)nc12,1000.0
CHEMBL426937,COc1ccc(-c2nnc(O)n3c(Br)c(Br)nc23)cc1,1100.0
CHEMBL176346,CCCCNC(=O)Nc1cccc(-c2nnc(O)n3c(Br)c(Br)nc23)c1,1200.0
CHEMBL368322,Oc1nnc(-c2ccccc2)c2nc(Cl)c(Cl)n12,8500.0
CHEMBL354843,Nc1cccc(-c2nnc(O)n3c(Br)c(Br)nc23)c1,2500.0
CHEMBL294939,CC1CC(=O)NN=C1c1ccc2c(c1)SCC(=O)N2C,1000.0
CHEMBL368198,Cc1nc2c(-c3ccccc3)nnc(O)n2c1C,2100.0
CHEMBL52168,CC1CC(=O)NN=C1c1ccc2c(c1)CCC(=O)N2,300.0
CHEMBL49406,CC1CC(=O)NN=C1c1ccc2c(c1)OCC(=O)N2C,300.0
CHEMBL297940,CN1C(=O)CS(=O)(=O)c2cc(C3=NNC(=O)CC3)ccc21,40000.0
CHEMBL90877,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCCCC2)CC1,0.2
CHEMBL93730,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CCc2ccccc2)CC1,2.0
CHEMBL91720,CCN(CC)c1ccc2[nH]c3nc(O)nc-3cc2c1,70.0
CHEMBL329344,Oc1nc2cc3cc(N4CCCC4)ccc3[nH]c-2n1,50.0
CHEMBL88182,O=C(O)C1CCN(c2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,20.0
CHEMBL316367,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC(=O)N2CCCC2)CC1,6.0
CHEMBL90183,Oc1nc2cc3cc(N4CCCCC4)ccc3[nH]c-2n1,30.0
CHEMBL89395,CN(C(=O)C1CCN(c2ccc3[nH]c4nc(O)nc-4cc3c2)CC1)C1CCCCC1,300.0
CHEMBL88797,Cn1c(O)nc2nc3ccc(OCCCC(=O)N4CCN(CC5CCCCC5)CC4)cc3cc21,80.0
CHEMBL92205,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(c2ccccc2)CC1,2.0
CHEMBL92169,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCC(N2CCCCC2)CC1,5.0
CHEMBL330240,CN1CCCC1CNC(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,40.0
CHEMBL8068,Cc1nc(O)c(C#N)cc1-c1ccc(-n2ccnc2)cc1,1850.0
CHEMBL314612,COc1ccc(C(=O)N2CCCc3cc(C4=NNC(=O)SC4C)ccc32)cc1OC,1940.0
CHEMBL85074,CC1CC(=O)NN=C1c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,40.0
CHEMBL313136,CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,1500.0
CHEMBL432057,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCCC2)CC1,0.4
CHEMBL90546,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccc(F)cc2)CC1,2.0
CHEMBL63,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,242000.0
CHEMBL329248,Oc1nc2cc3cc(N4CCOCC4)ccc3[nH]c-2n1,20.0
CHEMBL327882,COc1ccc(CN2CCN(C(=O)CCCOc3ccc4[nH]c5nc(O)nc-5cc4c3)CC2)cc1,3.0
CHEMBL90876,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2cccs2)CC1,0.7
CHEMBL313021,CCC(CC)CN1CCN(C(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,1.0
CHEMBL329788,CCCC(CCC)CN1CCN(C(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,0.4
CHEMBL91503,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CCc2ccccc2C(F)(F)F)CC1,0.3
CHEMBL314612,COc1ccc(C(=O)N2CCCc3cc(C4=NNC(=O)SC4C)ccc32)cc1OC,50.0
CHEMBL85074,CC1CC(=O)NN=C1c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,1600.0
CHEMBL329573,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCCO2)CC1,0.7
CHEMBL328543,CC(C)(C)OC(=O)N1CCN(C(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,0.3
CHEMBL330086,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccsc2)CC1,0.7
CHEMBL760,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,1050.0
CHEMBL279859,Oc1nc2cc3cc(N4CCN(c5ccccc5)CC4)ccc3[nH]c-2n1,5000.0
CHEMBL88787,O=C(CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccccc2)CC1,0.08
CHEMBL89820,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(c2ccccn2)CC1,5.0
CHEMBL89810,CCOC(=O)CN1CCN(C(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,2.0
CHEMBL91724,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCNCC1,40.0
CHEMBL2051955,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,8.0
CHEMBL24646,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,19000.0
CHEMBL330737,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccc(Cl)cc2)CC1,2.0
CHEMBL60985,COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1OC1CC2CCC1C2,100000.0
CHEMBL90176,CC(C)CN1CCN(C(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,1.0
CHEMBL90647,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.3
CHEMBL328279,CN1CCCC1CCNC(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,20.0
CHEMBL91014,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.9
CHEMBL91715,O=C(CCCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCCC2)CC1,0.6
CHEMBL329173,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CCC2CCCCC2)CC1,0.2
CHEMBL433183,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccccc2)CC1,0.7
CHEMBL327808,O=C1CN2Cc3cc(OCCCC(=O)N4CCN(Cc5ccccc5)CC4)ccc3N=C2N1,8.0
CHEMBL92165,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCC2)CC1,0.5
CHEMBL92202,Cn1c(O)nc2nc3ccc(OCCCC(=O)N4CCN(Cc5ccccc5)CC4)cc3cc21,30.0
CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,730.0
CHEMBL86331,CC1CC(=O)NN=C1c1cc2ccc(OCCN3CCCCC3)cc2s1,14800.0
CHEMBL327234,O=C(CCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCCC2)CC1,0.03
CHEMBL414613,O=c1c2cccnc2c(-c2cccc(Cl)c2)nn1Cc1ccncc1,5100.0
CHEMBL90230,COCCN1CCN(C(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,7.0
CHEMBL91010,CN1CCN(C(=O)CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,7.0
CHEMBL91088,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0.6
CHEMBL89277,CCOC(=O)N1CCN(c2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,700.0
CHEMBL328987,COc1ccc(C(=O)N2CCN(c3ccc4[nH]c5nc(O)nc-5cc4c3)CC2)cc1OC,300.0
CHEMBL90380,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,3.0
CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,2500.0
CHEMBL90515,CN(CCc1ccccn1)C(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1,4.5
CHEMBL91388,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,0.4
CHEMBL328711,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)NCCN1CCCCC1,4.0
CHEMBL24646,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,410.0
CHEMBL90849,O=C(c1ccccc1)N1CCN(c2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,600.0
CHEMBL91249,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(C2CCCCCC2)CC1,0.9
CHEMBL314949,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2cccc(C(F)(F)F)c2)CC1,9.0
CHEMBL92381,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)NC1CN2CCC1CC2,40.0
CHEMBL89276,COC(=O)C1CCN(c2ccc3[nH]c4nc(O)nc-4cc3c2)CC1,300.0
CHEMBL431085,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)NC1CCN(Cc2ccccc2)CC1,0.7
CHEMBL88583,Cc1ccc2[nH]c3nc(O)nc-3cc2c1C,13.0
CHEMBL86331,CC1CC(=O)NN=C1c1cc2ccc(OCCN3CCCCC3)cc2s1,80.0
CHEMBL329412,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(c2ncccn2)CC1,7.0
CHEMBL327786,O=C1CN2Cc3cc(OCCCC(=O)N4CCN(CC5CCCCC5)CC4)ccc3N=C2N1,6.0
CHEMBL29546,CCOC(=O)c1sc2c(=O)n(CC)nc(-c3ccccc3)c2c1C,5900.0
CHEMBL540294,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccnc(OCc3ncccn3)c2c(=O)n1Cc1ccnc(C)c1.Cl,100000.0
CHEMBL541823,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccnc(NCCO)c2c(=O)n1Cc1ccnc(C)c1.Cl,5300.0
CHEMBL540031,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccc(OCc3ccccn3)nc2c(=O)n1Cc1ccnc(C)c1.Cl,100000.0
CHEMBL192,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,100000.0
CHEMBL77971,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccc(OCc3ccccn3)cc2c(=O)n1-c1ccc(N)cc1.O=S(=O)(O)O,100000.0
CHEMBL542410,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccc(OCc3ncccn3)nc2c(=O)n1Cc1ccnc(C)c1.Cl,25000.0
CHEMBL539783,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccnc(OCCc3ccccn3)c2c(=O)n1Cc1ccnc(C)c1.Cl,100000.0
CHEMBL332854,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1ccc(Cl)cc1)C(=O)N3CC2,27000.0
CHEMBL333585,O=C(NC1N=C(c2ccccc2)c2cccc3c2N(CCC3)C1=O)c1cc2ccccc2[nH]1,100000.0
CHEMBL420335,O=C(N[C@@H]1N=C(c2ccccc2)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,100000.0
CHEMBL123266,O=C(N[C@@H]1N=C(c2ccccc2)c2cc(O)cc3c2N(CC3)C1=O)c1cc2ccccc2cn1,3500.0
CHEMBL419791,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1ccc(Cl)cc1Cl)C(=O)N3CC2,17500.0
CHEMBL338657,O=C(N[C@H]1N=C(c2ccccc2)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,100000.0
CHEMBL340860,COc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cc4ccccc4[nH]1)C(=O)N3CC2,100000.0
CHEMBL125123,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1nnc4cc(C)nn4c1C)C(=O)N3CC2,100000.0
CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,8500.0
CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,3300.0
CHEMBL339749,COc1ccccc1C(=O)N[C@@H]1N=C(c2ccccc2)c2cc(C)cc3c2N(CC3)C1=O,100000.0
CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,8500.0
CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,3300.0
CHEMBL332853,COc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1ccc(Cl)cc1)C(=O)N3CC2,62000.0
CHEMBL331051,O=C(NC1N=C(c2ccccc2F)c2cc(Cl)cc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,100000.0
CHEMBL123782,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N3CC2,43700.0
CHEMBL339408,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cc4ccccc4cn1)C(=O)N3CC2,100000.0
CHEMBL125828,O=C(N[C@@H]1N=C(c2ccccc2)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2cn1,100000.0
CHEMBL126581,COc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cc4ccccc4cn1)C(=O)N3CC2,82000.0
CHEMBL333994,O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,100000.0
CHEMBL111925,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1ccncc1)C(=O)N3CC2,100000.0
CHEMBL306760,O=C(NC1N=C(c2ccccc2)c2ccccc2NC1=O)c1cc2ccccc2[nH]1,100000.0
CHEMBL338684,COc1ccc(C(=O)N[C@@H]2N=C(c3ccccc3)c3cc(C)cc4c3N(CC4)C2=O)c(OC)c1,7850.0
CHEMBL341304,Nc1c(Cl)cc(C(=O)N[C@@H]2N=C(c3ccccc3)c3cccc4c3N(CC4)C2=O)cc1Cl,100000.0
CHEMBL125671,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cc(Cl)c(N)c(Cl)c1)C(=O)N3CC2,17500.0
CHEMBL63,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,10000.0
CHEMBL192,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,7000.0
CHEMBL362451,CCOC(=O)c1sc(Nc2nc(NCc3ccc(OC)c(OC)c3)c3c(ncn3CC)n2)nc1C,580.0
CHEMBL100503,CCOC(=O)c1sc(Nc2nc(NCc3ccc(S(N)(=O)=O)cc3)c3c(ncn3CC)n2)nc1C,2970.0
CHEMBL183726,CCOC(=O)c1sc(Nc2nc(NC)c3ncn(Cc4ccc(S(C)(=O)=O)cc4)c3n2)nc1C,23300.0
CHEMBL190787,O=C(Cc1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1)NO,10000.0
CHEMBL366118,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)Nc2nc(CC(=O)NO)cs2)n1,1300.0
CHEMBL364291,COc1ccc(-c2ccc(O)nn2)cc1OC(F)F,2000.0
CHEMBL373102,CCN1C(=O)c2c(nc(Br)n2Cc2ccc(O)cc2)N2C[C@@H](Cc3ccccc3)N=C12,10000.0
CHEMBL192,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,10000.0
CHEMBL1520,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,2100.0
CHEMBL779,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,10000.0
CHEMBL200906,CN1C(=O)C(C(=O)Nc2nncs2)c2cc3occc3cc21,16000.0
CHEMBL296435,CCCCCC[C@H]([C@H](C)O)n1cnc2c(N)ncnc21,16000.0
CHEMBL63,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,16000.0
CHEMBL204449,C[C@@H](NC(=O)c1cccnc1Oc1ccc(F)cc1)c1cccs1,16000.0
CHEMBL229417,Cc1c(OCc2cccnc2)ccc2c(N3CCNCC3)cc(=O)oc12,37.0
CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,210.0
CHEMBL799,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,280.0
CHEMBL228776,Cc1c(OCCN2CCOCC2)ccc2c(N3CCNCC3)cc(=O)oc12,78.0
CHEMBL247065,COc1cc2cncc(Cc3nc4c([nH]3)c(=O)n(C)c(=O)n4CC(C)C)c2cc1OC,299.0
CHEMBL246470,COc1ccc2cncc(Cc3nc4c([nH]3)c(=O)n(C)c(=O)n4CC(C)C)c2c1,2220.0
CHEMBL246264,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(Cc3cncc4ccccc34)nc21,1850.0
CHEMBL245649,COc1cc2c(Cc3nc4c([nH]3)c(=O)n(C)c(=O)n4CC(C)C)cnc(C)c2cc1OC,42.0
CHEMBL245648,COc1cc2cncc(Cc3nc4c([nH]3)c(=O)n(C)c(=O)n4Cc3ccc(NS(=O)(=O)C(C)C)cc3)c2cc1OC,3130.0
CHEMBL393440,COc1cc2cncc(Cc3nc4c([nH]3)c(=O)n(C)c(=O)n4CC(C)CO)c2cc1OC,2710.0
CHEMBL245841,COc1cc2cncc(Cc3nc4c([nH]3)c(=O)n(C)c(=O)n4CC(C)(C)C)c2cc1OC,1060.0
